tax_id,seqname
458233,Macrococcus_caseolyticus_JCSC5402|45823311
1288970,Magnetospira_sp_QH-2|12889704
1430440,Magnetospirillum_gryphiswaldense_MSR-1_v2|14304404
342108,Magnetospirillum_magneticum_AMB-1|3421089
1663591,Magnetospirillum_sp_XM-1|16635913
697281,Mahella_australiensis_50-1_BON|6972813
202462,Maize_bushy_stunt_phytoplasma|2024624
1224318,Mangrovibacter_sp_MFB070|12243184
1691903,Mangrovibacter_sp_MP23|16919033
1645915,Mangrovimonas_sp_ST2L12|16459153
1645914,Mangrovimonas_sp_TPBH4|16459143
1197477,Mangrovimonas_yunxiaonensis_strain_LY01|11974773
1122190,Mannheimia_granulomatis_DSM_19156|11221903
1604354,Mannheimia_sp_MG13|16043543
221988,Mannheimia_succiniciproducens_MBEL55E|2219884
1432056,Mannheimia_varigena_USDA-ARS-USMARC-1261|14320563
1392498,Maribacter_forsetii_DSM_18668|13924984
313603,Maribacter_sp_HTCC2170|3136036
1197874,Maribacter_thermophilus_strain_HT7-2|11978744
1530186,Maribius_sp_MOLA_401|15301863
394221,Maricaulis_maris_MCS10|3942218
1161401,Maricaulis_sp_JL2009|11614013
1048,Marichromatium_gracile_strain_YL28|10484
765910,Marichromatium_purpuratum_984|7659104
1236979,Marinifilum_fragile_JCM_15579|12369793
1168289,Marinilabilia_salmonicolor_JCM_21150|11682893
1168289,Marinilabilia_salmonicolor_JCM_21150|11682896
857392,Marinilabilia_sp_AK2|8573923
1635280,Marinimicrobia_bacterium_46_43|16352803
1781246,Marinimicrobia_bacterium_TCS55|17812463
1239962,Mariniradius_saccharolyticus_AK6|12399623
869210,Marinithermus_hydrothermalis_DSM_14884|8692103
443254,Marinitoga_piezophila_KA3|4432547
1428448,Marinitoga_sp_1155|14284483
1428449,Marinitoga_sp_1197|14284495
1318628,Marinobacter_lipolyticus_SM19|13186283
626887,Marinobacter_nanhaiticus_D15-8W|6268873
1232683,Marinobacterium_sp_AK27|12326834
1821621,Marinobacterium_sp_ST58-10|18216213
1806667,Marinomonas_gallaica_strain_CECT_5116|18066677
1208321,Marinomonas_sp_D104|12083213
988812,Marinovum_algicola_DG_898|98881214
1188231,Mariprofundus_ferrooxydans_M34|11882314
314345,Mariprofundus_ferrooxydans_PV-1|3143453
314344,Mariprofundus_ferrooxydans_strain_JV-1|3143445
1122213,Maritalea_myrionectae_DSM_19524|11222133
314271,Maritimibacter_alkaliphilus_HTCC2654|3142715
643867,Marivirga_tractuosa_DSM_4126|6438673
397278,Marmoricola_aequoreus_strain_NRRL_B-24464|3972783
1736379,Marmoricola_sp_Leaf446|17363793
1298863,Marmoricola_sp_URHB0036|12988633
1486262,Martelella_endophytica_strain_YC6887|14862623
1122214,Martelella_mediterranea_DSM_17316|11222143
686597,Martelella_sp_AD-3|6865977
478749,Marvinbryantia_formatexigens_DSM_14469|4787495
1736272,Massilia_sp_Leaf139|17362723
1736532,Massilia_sp_Root418|17365323
221288,Mastigocladopsis_repens_PCC_10914|2212883
1594576,Mastigocladus_laminosus_UU774|15945764
657316,Megamonas_hypermegale_ART121|6573163
1122216,Megamonas_hypermegale_DSM_1672|11222163
1122217,Megamonas_rupellensis_DSM_19944|11222173
1122218,Meganema_perideroedes_DSM_15528|11222183
1122219,Megasphaera_cerevisiae_DSM_20462|11222193
1458465,Megasphaera_elsdenii_14-14|14584653
706434,Megasphaera_micronuciformis_F0359|7064343
504728,Meiothermus_ruber_DSM_1279|5047289
1297799,Meiothermus_ruber_H328|12977993
526227,Meiothermus_silvanus_DSM_9946|5262276
1191523,Melioribacter_roseus_P3M-2|11915233
940190,Melissococcus_plutonius_ATCC_35311|9401903
1090974,Melissococcus_plutonius_DAT561|10909744
33970,Melissococcus_plutonius_strain_B5|339704
1122224,Melitea_salexigens_DSM_19753|11222243
1150474,Mesoaciditoga_lauensis_cd-1655R__DSM_25116|11504743
1122225,Mesoflavibacter_zeaxanthinifaciens_DSM_18436|11222254
1004149,Mesoflavibacter_zeaxanthinifaciens_S86|10041493
1122226,Mesonia_mobilis_DSM_19841|11222264
265311,Mesoplasma_florum_L1|2653115
1408447,Mesoplasma_grammopterae_ATCC_49580|14084473
1408448,Mesoplasma_photuris_ATCC_49581|14084483
763057,Mesorhizobium_huakuii_7653R|7630579
935548,Mesorhizobium_loti_R88b|9355483
1736557,Mesorhizobium_sp_Root554|17365573
1236046,Mesotoga_infera_strain_PhosAc3|12360463
660470,Mesotoga_prima_MesG1Ag42|6604703
1122228,Metascardovia_criceti_DSM_17774|11222283
1156937,Methylacidiphilum_fumariolicum_SolV|11569376
481448,Methylacidiphilum_infernorum_V4|4814487
1202785,Methylacidiphilum_kamchatkense_Kam1|12027853
420662,Methylibium_petroleiphilum_PM1|42066215
1736441,Methylibium_sp_Root1272|17364413
265072,Methylobacillus_flagellatus_KT|26507211
1236959,Methylobacillus_glycogenes_JCM_2850|12369593
697282,Methylobacter_tundripaludum_SV96|6972823
661410,Methylobacterium_extorquens_DM4|6614103
693986,Methylobacterium_oryzae_CBMB20|6939864
1736251,Methylobacterium_sp_Leaf99|17362513
395964,Methylocapsa_acidiphila_B2|3959643
663610,Methylocapsa_aurea_strain_KYG_T|6636103
1384459,Methyloceanibacter_caenitepidi_Gela4|13844593
395965,Methylocella_silvestris_BL2|3959655
1495050,Methylococcaceae_bacterium_73a|14950504
1632867,Methylococcaceae_bacterium_Sn10-6|16328673
243233,Methylococcus_capsulatus_str_Bath|2432337
1132444,Methylocystis_rosea_SV97|11324443
187303,Methylocystis_sp_SC2|18730317
876269,Methyloferula_stellata_AR4|8762693
1283300,Methylohalobius_crimeensis_10Ki|12833003
1177755,Methyloligella_halotolerans_strain_VKM_B-2706|11777553
702114,Methylomonas_koyamae_strain_R-45378|70211415
1727196,Methylomonas_sp_DH-1|17271964
1026882,Methylophaga_aminisulfidivorans_MP|10268823
1286106,Methylophaga_lonarensis_MPL|12861063
754476,Methylophaga_sp_JAM1|7544763
1101195,Methylophilaceae_bacterium_11|11011953
1778481,Methylophilales_bacterium_LSUCC0135|17784813
1623448,Methylophilales_bacterium_MBRSF5|16234483
1736373,Methylophilus_sp_Leaf416|17363733
1387312,Methylophilus_sp_OH31|13873123
1662285,Methylophilus_sp_TWE2|16622853
1120792,Methylopila_sp_73B|11207923
1101190,Methylopila_sp_M107|11011903
107635,Methylosinus_sp_LW3|1076353
136993,Methylosinus_sp_LW4|1369933
1132855,Methylotenera_mobilis_13|11328553
583345,Methylotenera_mobilis_JLW8|5833453
1131551,Methylotenera_sp_1P1|11315513
1798802,Methylothermaceae_bacteria_B42|17988023
1119528,Methyloversatilis_sp_FAM1|11195283
999628,Methyloversatilis_universalis_EHg5|9996283
582744,Methylovorus_glucosetrophus_SIP3-4|5827443
887061,Methylovorus_sp_MP688|8870613
856793,Micavibrio_aeruginosavorus_ARL-13|8567935
349215,Micavibrio_aeruginosavorus_EPB|3492159
1655574,Microbacteriaceae_bacterium_BACL25_MAG-120322-bin65|16555743
1655576,Microbacteriaceae_bacterium_BACL28_MAG-120531-bin53|16555763
582680,Microbacterium_azadirachtae_strain_ARN176|5826806
84292,Microbacterium_chocolatum_strain_SIT_101|842924
1736570,Microbacterium_sp_Root61|17365703
1464078,Microbispora_rosea_subsp_nonnitritogenes|14640783
718014,Microbispora_sp_GMKU363|7180143
1463823,Microbispora_sp_NRRL_B-24597|14638233
1785091,Microbulbifer_sp_Q7|17850914
1781068,Microbulbifer_sp_WRN-8|17810684
252514,Microbulbifer_thermotolerans_strain_DAU221|2525147
643473,Microchaete_sp_PCC_7126|6434733
465515,Micrococcus_luteus_NCTC_2665|4655154
1770209,Micrococcus_sp_CH3|17702093
1770210,Micrococcus_sp_CH7|17702103
1173027,Microcoleus_sp_PCC_7113|11730273
756067,Microcoleus_vaginatus_FGP-2|7560673
1698524,Microcystis_aeruginosa_NIES-2481|16985244
449441,Microcystis_aeruginosa_NIES-88|4494413
1134457,Microcystis_aeruginosa_TAIHU98|11344573
1032480,Microlunatus_phosphovorus_NM-1|10324804
644283,Micromonospora_aurantiaca_ATCC_27029|6442834
47853,Micromonospora_carbonacea_strain_JXNU-1|478536
648999,Micromonospora_sp_L5|6489994
313606,Microscilla_marina_ATCC_23134|3136063
412690,Microterricola_viridarii_strain_ERGS502|4126903
1996,Microtetraspora_glauca_strain_NBRC_14761|19964
161358,Microtetraspora_malaysiensis_strain_NBRC_100735|1613583
670292,Microvirga_aerilata_strain_BSC39|6702923
864069,Microvirga_lotononidis_strain_WSM3557|8640693
1225564,Microvirga_vignae_strain_BR3299|12255643
1219361,Millisia_brevis_NBRC_105863|12193613
1349774,Mitsuaria_chitosanitabida_NBRC_102408|13497743
187979,Mitsuokella_jalaludinii|1879793
500635,Mitsuokella_multacida_DSM_20544|5006358
1321781,Mitsuokella_sp_oral_taxon_131_str_W9106|13217813
1089455,Mobilicoccus_pelagius_NBRC_104925|10894553
1522310,Mobilicoccus_sp_SIT2|15223103
548479,Mobiluncus_curtisii_ATCC_43063|5484796
887899,Mobiluncus_curtisii_subsp_holmesii_ATCC_35242|8878993
477641,Modestobacter_marinus_strain_BC501|4776413
1522368,Modestobacter_sp_KNN45-2b|15223683
1736356,Modestobacter_sp_Leaf380|17363563
1354267,Moellerella_wisconsensis_ATCC_35017|13542673
158849,Moellerella_wisconsensis_strain_GTA-1455|1588495
936375,Mogibacterium_sp_CM50|9363753
1401079,Mogibacterium_timidum_ATCC_33093|14010793
1541959,Mollicutes_bacterium_HR1|15419593
1541960,Mollicutes_bacterium_HR2|15419603
489825,Moorea_producens_3L|4898254
1122241,Moorella_mulderi_DSM_14980|11222413
1635264,Moorella_sp_60_41|16352643
264732,Moorella_thermoacetica_ATCC_39073|26473211
1230338,Moraxella_macacae_0408225|12303383
29433,Moraxella_ovis_strain_19955|294333
582,Morganella_morganii_strain_FDAARGOS_172|58234
582,Morganella_morganii_strain_L3|58227
1223504,Morganella_morganii_subsp_morganii_NBRC_3848|12235043
1202962,Moritella_marina_ATCC_15381|12029624
756698,Moritella_sp_JT01|7566983
80854,Moritella_viscosa|808545
1056807,Morococcus_cerebrosus_CIP_8193|10568073
1643920,Mucilaginibacter_sp_L294|16439203
1300914,Mucilaginibacter_sp_PAMC_26640|13009143
1379858,Mucispirillum_schaedleri_ASF457|13798583
1348852,Mumia_flava_MUSC_201|13488523
1673723,Murdochiella_sp_SIT12|16737233
516051,Muricauda_lutaonensis_strain_CC-HSB-11|5160514
886377,Muricauda_ruestringensis_DSM_13258|8863773
1250232,Muricauda_sp_MAR_2010_75|12502324
76636,Mycetocola_saprophilus_strain_NRRL_B-24119|766363
76636,Mycetocola_saprophilus|766364
318424,Mycobacterium_rufum_JS14|3184243
1570328,Mycobacterium_sp_NRRL_B-3805|15703283
1736457,Mycobacterium_sp_Root135|17364573
1408453,Mycoplasma_alvi_ATCC_29626|14084533
262719,Mycoplasma_hyopneumoniae_J|2627195
634997,Mycoplasma_hyorhinis_DBS_1050|6349973
883150,Myroides_odoratimimus_CCUG_10230|8831503
76832,Myroides_odoratimimus_L41|768324
483219,Myxococcus_fulvus_HW-1|48321912
1198538,Myxococcus_xanthus_DZF1|11985383
1541065,Myxosarcina_sp_GI1|15410653
1124780,Nafulsella_turpanensis_ZLM-10|11247803
479431,Nakamurella_multipartita_DSM_44233|4794316
457570,Natranaerobius_thermophilus_JWNM-WN-LF|45757014
481446,Nautella_italica_strain_CECT_7321|4814463
481446,Nautella_italica_strain_CECT_7645|4814464
1638950,Nautella_sp_ECSMB14104|16389504
598659,Nautilia_profundicola_AmH|5986593
1403945,Negativicoccus_succinicivorans_DORA_17_25|14039453
546262,Neisseria_cinerea_ATCC_14685|5462624
374833,Neisseria_meningitidis_053442|3748335
28091,Neisseria_weaveri_strain_NCTC13585|280913
1478175,Neochlamydia_sp_EPS4|14781753
1478174,Neochlamydia_sp_TUME1|14781743
1223520,Neokomagataea_thailandica_NBRC_106555|12235203
1028801,Neorhizobium_galegae_bv_officinalis_bv_officinalis_str_HAMBI_1141|10288013
1028800,Neorhizobium_galegae_bv_orientalis_str_HAMBI_540|10288003
1497020,Neosynechococcus_sphagnicola_sy1_CAUP_A_1101|14970203
1806670,Neptuniibacter_sp_ATR_11|18066703
1806669,Neptuniibacter_sp_LFT_18|18066693
619304,Neptunomonas_antarctica_strain_S3-22|6193044
1122599,Neptunomonas_japonica_DSM_18939|11225994
282199,Nereida_ignava_strain_CECT_5292|2821996
1122601,Nesiotobacter_exalbescens_DSM_16456|11226013
1122602,Nesterenkonia_alba_DSM_19423|11226024
317018,Nesterenkonia_jeotgali_strain_CD08_7|3170184
652017,Nesterenkonia_sp_AN1|6520176
1122603,Nevskia_ramosa_DSM_11499|11226033
1122604,Nevskia_soli_DSM_19509|11226043
1122605,Niabella_aurantiaca_DSM_17617|11226053
1176587,Niabella_sp_BS26|11765873
700598,Niastella_koreensis_GR20-10|7005983
1122607,Nisaea_denitrificans_DSM_18348|11226073
749222,Nitratifractor_salsuginis_DSM_16511|7492223
472175,Nitratireductor_basaltis_strain_UMTGB225|4721753
1231190,Nitratireductor_indicus_C115|12311903
391937,Nitratireductor_pacificus_pht-3B|3919373
387092,Nitratiruptor_sp_SB155-2|3870926
267850,Nitrincola_lacisaponensis_strain_4CA|2678507
1545442,Nitrincola_sp_A-D6|15454423
1229521,Nitrincola_sp_AK23|12295213
323097,Nitrobacter_hamburgensis_X14|3230976
323098,Nitrobacter_winogradskyi_Nb-255|3230986
314278,Nitrococcus_mobilis_Nb-231|3142784
472759,Nitrosococcus_halophilus_Nc_4|4727593
473788,Nitrosococcus_oceani_AFC27|4737883
105559,Nitrosococcus_watsonii_C-113|1055594
335283,Nitrosomonas_eutropha_C91|3352839
44577,Nitrosomonas_ureae_strain_Nm10|445773
1266925,Nitrosospira_briensis_C-128|12669256
323848,Nitrosospira_multiformis_ATCC_25196|3238484
1288494,Nitrosospira_sp_APG3|12884943
1266370,Nitrospina_gracilis_3211|12663703
1671875,Nitrospina_sp_LS_NOB|16718753
1748249,Nitrospirae_bacterium_HCH-1|17482493
37329,Nocardia_farcinica_strain_TRH1|373294
1056816,Nocardia_sp_BMG51109|10568163
408672,Nocardioidaceae_bacterium_Broad-1|4086723
110319,Nocardioides_sp_CF8|1103193
1736586,Nocardioides_sp_Root682|17365863
1736416,Nocardioides_sp_Soil805|17364163
1205910,Nocardiopsis_alba_ATCC_BAA-2165|12059103
1236902,Nocardiopsis_baichengensis_YIM_90130|12369023
1246474,Nocardiopsis_xinjiangensis_YIM_90004|12464743
313624,Nodularia_spumigena_CCY9414|31362411
313624,Nodularia_spumigena_CCY9414|3136243
1454201,Nonlabens_marinus_S1-08|14542013
1476901,Nonlabens_sp_MIC269|14769013
1453349,Nonlabens_sp_YIK11|14533493
1122611,Nonomuraea_coxensis_DSM_45129|11226113
1691891,Nonomuraea_sp_NBRC_110462|16918913
489910,Nosocomiicoccus_ampullae_strain_LUREC|4899104
1232430,Nosocomiicoccus_sp_NP2|12324303
224013,Nostoc_piscinale_CENA21|2240135
317936,Nostoc_sp_PCC_7107|3179363
1736487,Noviherbaspirillum_sp_Root189|17364873
1279038,Novispirillum_itersonii_subsp_itersonii_ATCC_12639|12790383
279238,Novosphingobium_aromaticivorans_DSM_12444|27923818
1114963,Novosphingobium_barchaimii_LL02|11149633
1735670,Novosphingobium_sp_Leaf2|17356703
1655630,OM182_bacterium_BACL3_MAG-120619-bin32|16556303
1207063,Oceanibaculum_indicum_P24|12070633
580166,Oceanibaculum_pacificum_strain_MCCC_1A02656|5801663
391624,Oceanibulbus_indolifex_HEL-45|3916243
1822226,Oceanibulbus_sp_HI0027|18222263
1122613,Oceanicaulis_alexandrii_DSM_11625|11226133
1479238,Oceanicaulis_sp_HL-87|14792384
314254,Oceanicaulis_sp_HTCC2633|3142545
252305,Oceanicola_batsensis_HTCC2597|2523055
314256,Oceanicola_granulosus_HTCC2516|3142565
1461694,Oceanicola_sp_22II-S11g_22II-s11g|14616943
1231392,Oceaniovalibus_guishaninsula_JLT2003|12313923
670487,Oceanithermus_profundus_DSM_14977|6704873
937928,Oceanobacillus_damuensis_strain_PT-20|9379283
221109,Oceanobacillus_iheyensis_HTE831|2211094
171693,Oceanobacillus_picturae_strain_S1|1716933
1122615,Oceanobacter_kriegii_DSM_6294|11226153
529,Ochrobactrum_anthropi_strain_FRAF13|52912
419475,Ochrobactrum_pseudogrignonense_strain_K8|4194753
1390361,Ochrobactrum_sp_EGD-AQ16|13903613
391626,Octadecabacter_antarcticus_307|3916266
391616,Octadecabacter_arcticus_238|3916163
1458307,Octadecabacter_temperatus_strain_SB1|14583073
742817,Odoribacter_laneus_YIT_12061|7428173
709991,Odoribacter_splanchnicus_DSM_220712|7099913
1045004,Oenococcus_kitaharae_DSM_17330|10450044
203123,Oenococcus_oeni_PSU-1|2031237
43678,Oerskovia_enterophila_strain_VJag|436783
1736494,Oerskovia_sp_Root22|17364943
1736607,Oerskovia_sp_Root918|17366073
1822254,Oleiphilus_sp_HI0079|18222543
698738,Oleispira_antarctica_RB-8|6987383
1122619,Oligella_ureolytica_DSM_18253|11226193
1122620,Oligella_urethralis_DSM_7531|11226203
504832,Oligotropha_carboxidovorans_OM5|5048325
1122621,Olivibacter_sitiensis_DSM_17696|11226213
1353276,Olleya_marilimosa_CAM030|13532764
1715648,Olleya_sp_ITB9|17156483
745718,Olleya_sp_VCSM12|7457184
1776381,Olsenella_sp_KHD7|17763813
1622075,Olsenella_sp_SIT9|16220753
633147,Olsenella_uli_DSM_7084|6331474
1617433,Omnitrophica_bacterium_OLB16|16174333
1655636,Opitutaceae_bacterium_BACL24_MAG-120322-bin51|16556363
794903,Opitutaceae_bacterium_TAV5|7949034
1184151,Opitutaceae_bacterium_TSB47|11841513
452637,Opitutus_terrae_PB90-1|4526377
1387197,Orbaceae_bacterium_Bimp|13871973
926561,Orenia_marismortui_DSM_5156|9265613
796943,Oribacterium_sp_ACB1|7969433
796944,Oribacterium_sp_ACB7|7969443
904296,Oribacterium_sp_oral_taxon_108_str_F0425|9042963
1359168,Orientia_chuto_str_Fuller|13591683
357244,Orientia_tsutsugamushi_str_Boryong|3572444
334380,Orientia_tsutsugamushi_str_Ikeda|3343804
161536,Ornithinibacillus_californiensis_strain_DSM_16628|1615363
694055,Ornithinibacillus_contaminans_strain_DSM_22953|6940553
981383,Ornithinibacillus_scapharcae_TW25|9813833
1122622,Ornithinimicrobium_pekingense_DSM_21552|11226223
867902,Ornithobacterium_rhinotracheale_DSM_15997|8679023
1401325,Ornithobacterium_rhinotracheale_ORT-UMN_88|14013253
56110,Oscillatoria_acuminata_PCC_6304|561103
402777,Oscillatoria_formosa_PCC_6407|4027773
179408,Oscillatoria_nigro-viridis_PCC_7112|1794083
864702,Oscillatoriales_cyanobacterium_JSC-12|8647025
1007096,Oscillibacter_ruminantium_GH1|10070963
1235797,Oscillibacter_sp_1-3|12357973
1519439,Oscillibacter_sp_ER4|15194393
765420,Oscillochloris_trichoides_DG-6|7654203
1658672,Ottowia_sp_oral_taxon_894|16586723
1122623,Ottowia_thiooxydans_DSM_14619|11226234
926562,Owenweeksia_hongkongensis_DSM_17368|9265623
556268,Oxalobacter_formigenes_HOxBLS|5562686
556269,Oxalobacter_formigenes_OXCC13|5562694
1158293,Oxalobacteraceae_bacterium_AB_14|11582934
36849,Oxobacter_pfennigii_strain_DSM_3222|368493
1158604,PRJNA206358|11586044
29320,Paenarthrobacter_nicotinovorans_strain_Hce-1|293205
1280390,Paenibacillaceae_bacterium_G5|12803903
665792,Paenibacillus_sp_D9|6657923
1178515,Paenibacillus_swuensis_strain_DY6|11785154
268407,Paenibacillus_wynnii_DSM_18334|2684075
494023,Paeniglutamicibacter_antarcticus_strain_W2|4940233
1105367,Paenirhodobacter_enshiensis_strain_DW2-9|11053673
1662865,Paenirhodobacter_sp_MME-103|16628653
1078085,Paenisporosarcina_sp_HGH0030|10780853
1231057,Paenisporosarcina_sp_TG-14|12310573
681398,Paludibacter_jiangxiensis_strain_NM7|6813983
694427,Paludibacter_propionicigenes_WB4|6944274
1122928,Paludibacterium_yongneupense_DSM_18731|11229283
1416914,Pandoraea_pnomenusa_3kgm|14169143
93220,Pandoraea_pnomenusa_strain_RB38|932209
466044,Pannonibacter_indicus_strain_DSM_23407|4660444
1122929,Pannonibacter_phragmitetus_DSM_14782|11229293
121719,Pannonibacter_phragmitetus_strain_CGMCC9175|1217195
549,Pantoea_agglomerans_strain_190|54921
553,Pantoea_ananatis_strain_R100|55342
435591,Parabacteroides_distasonis_ATCC_8503|43559113
927665,Parabacteroides_goldsteinii_DSM_19448__WAL_12034|9276654
1203610,Parabacteroides_gordonii_MS-1|12036103
75105,Paraburkholderia_caribensis_strain_Bcrs1W|751054
392320,Paraburkholderia_nodosa_strain_CNPSo_1341|3923203
765952,Parachlamydia_acanthamoebae_UV-7|7659524
159254,Parachlamydia_acanthamoebae_str_Halls_coccus|1592544
1414722,Parachlamydia_sp_C2|14147223
1314958,Parachlamydiaceae_bacterium_HS-T3|13149583
34004,Paracoccus_aminovorans_strain_HPD-2|340047
1192054,Paracoccus_sp_361|16032924
1129794,Paraglaciecola_psychrophila_170|11297944
1799789,Paraglaciecola_sp_S66|17997893
1462524,Paraliobacillus_sp_PM-2|14625243
1494590,Paramesorhizobium_deserti_strain_A-3-E|14945903
1122933,Paraoerskovia_marina_DSM_21750|11229333
1263095,Paraprevotella_clara_CAG116|12630953
762968,Paraprevotella_clara_YIT_11840|7629683
1612624,Pararhizobium_polonicum_strain_F51|16126247
864564,Parascardovia_denticolens_DSM_10105__JCM_12538|8645646
641144,Parascardovia_denticolens_F0305|6411443
762966,Parasutterella_excrementihominis_YIT_11859|7629663
1618643,Parcubacteria_Falkowbacteria_bacterium_GW2011_GWF2_43_32|16186433
1618696,Parcubacteria_Moranbacteria_bacterium_GW2011_GWC1_45_18|16186963
1618894,Parcubacteria_bacterium_GW2011_GWC1_36_108|16188943
402881,Parvibaculum_lavamentivorans_DS-1|4028818
33033,Parvimonas_micra_KCOM_1535_ChDC_B708|330334
944565,Parvimonas_sp_oral_taxon_393_str_F0440|9445654
314260,Parvularcula_bermudensis_HTCC2503|3142608
1247963,Parvularcula_oceani_strain_JLT2013|12479633
667128,Pasteurella_dagmatis_ATCC_43325|6671283
1075089,Pasteurella_multocida_36950|10750893
758,Pasteurella_pneumotropica_strain_ATCC_35149|7587
1679001,Pasteurellaceae_bacterium_NI1060|16790013
1097667,Patulibacter_sp_I11|10976673
1768242,Paucibacter_sp_KCTC_42545|17682423
1122940,Paucisalibacillus_globulus_DSM_18846|11229403
1347087,Paucisalibacillus_sp_EB02|13470873
218491,Pectobacterium_atrosepticum_SCRI1043|2184915
1507808,Pectobacterium_carotovorum_subsp_actinidiae_KKH3|15078083
555,Pectobacterium_carotovorum_subsp_carotovorum|55525
51663,Pediococcus_damnosus_strain_TMW_21536|5166355
1408206,Pediococcus_pentosaceus_SL4|14082063
1255,Pediococcus_pentosaceus_strain_wikim20|125513
1206103,Pedobacter_arcticus_A12|12061033
188932,Pedobacter_cryoconitis_strain_PAMC_27485|1889323
1727164,Pedobacter_sp_PACM_27299|17271643
314265,Pelagibaca_bermudensis_HTCC2601|3142653
1655605,Pelagibacteraceae_bacterium_BACL5_MAG-120820-bin39|16556053
1655606,Pelagibacteraceae_bacterium_BACL5_MAG-121015-bin10|16556063
1082931,Pelagibacterium_halotolerans_B2|10829314
1414851,Pelistega_sp_HM-7|14148513
338963,Pelobacter_carbinolicus_DSM_2380|3389636
338966,Pelobacter_propionicus_DSM_2379|3389669
1122946,Pelobacter_seleniigenes_DSM_18267|11229463
1100,Pelodictyon_luteolum_strain_CIII|11003
324925,Pelodictyon_phaeoclathratiforme_BU-1|3249255
1736434,Pelomonas_sp_Root1237|17364343
1736529,Pelomonas_sp_Root405|17365293
1736580,Pelomonas_sp_Root662|17365803
1122947,Pelosinus_fermentans_DSM_17108|11229473
484770,Pelosinus_sp_UFO1|4847703
1671628,Pelotomaculum_sp_DTU098|16716283
370438,Pelotomaculum_thermopropionicum_SI|3704384
1496,Peptoclostridium_difficile_strain_CD105KSO8|14961274
1655638,Peptococcaceae_bacterium_1109|16556383
1531961,Peptococcaceae_bacterium_BICA1-7|15319613
1755312,Peptococcaceae_bacterium_RM|17553123
1689303,Peptoniphilaceae_bacterium_SIT14|16893033
862517,Peptoniphilus_duerdenii_ATCC_BAA-1640|8625173
875453,Peptoniphilus_sp_1-1|8754533
1354300,Peptoniphilus_sp_ChDC_B134|13543003
936556,Peptostreptococcaceae_bacterium_AS15|9365564
1476973,Peptostreptococcaceae_bacterium_VA2|14769733
1118062,Peptostreptococcaceae_bacterium_ph1|11180623
596329,Peptostreptococcus_anaerobius_653-L|5963293
1261,Peptostreptococcus_anaerobius_strain_MJR8628A|12615
596315,Peptostreptococcus_stomatis_DSM_17678|5963153
1619067,Peregrinibacteria_bacterium_GW2011_GWF2_39_17|16190674
1619068,Peregrinibacteria_bacterium_GW2011_GWF2_43_17|16190683
1122951,Perlucidibaca_piscinae_DSM_21586|11229513
123214,Persephonella_marina_EX-H1|1232143
1158338,Persephonella_sp_IF05-L8|11583383
1561025,Persicobacter_sp_CCB-QB2|15610253
1085624,Persicobacter_sp_JZB09|10856243
403833,Petrotoga_mobilis_SJ95|4038337
1423144,Phaeobacter_gallaeciensis_DSM_26640|142314414
60890,Phaeobacter_gallaeciensis_strain_JL2886|608904
1715693,Phaeobacter_sp_CECT_7735|17156933
1524460,Phaeodactylibacter_xiamenensis_KD52|15244603
1316936,Phaeospirillum_fulvum_MGU-K5|13169363
1150626,Phaeospirillum_molischianum_DSM_120|11506263
1262914,Phascolarctobacterium_sp_CAG207|12629143
1263101,Phascolarctobacterium_succinatutens_CAG287|12631013
626939,Phascolarctobacterium_succinatutens_YIT_12067|6269393
31967,Phenylobacterium_immobile_ATCC_35973|319674
1736445,Phenylobacterium_sp_Root1290|17364453
450851,Phenylobacterium_zucineum_HLK1|4508516
1666911,Phormidesmis_priestleyi_Ana|16669113
1666905,Phormidium_sp_OSCR|16669053
314292,Photobacterium_angustum_S14|31429223
298386,Photobacterium_profundum_SS9|2983868
265901,Photobacterium_sp_J15|2659014
880156,Photorhabdus_heterorhabditis_strain_VMG|8801565
29488,Photorhabdus_luminescens_LN2|294883
243265,Photorhabdus_luminescens_subsp_laumondii_TTO1|2432655
1736562,Phycicoccus_sp_Root563|17365623
1736415,Phycicoccus_sp_Soil803|17364153
631454,Phyllobacteriaceae_bacterium_AMV1|6314545
1449065,Phyllobacterium_sp_UNC302MFCol52|14490653
1144343,Phyllobacterium_sp_YR531|11443433
53371,Pilimelia_anulata_strain_NRRL_B-3741|533713
1632865,Pirellula_sp_SH-Sr6A|16328653
530564,Pirellula_staleyi_DSM_6068|5305643
1208313,Piscicoccus_intestinalis_NBRC_104926|12083133
1238,Piscirickettsia_salmonis_strain_PSCGR01|123889
1810840,Piscirickettsiaceae_bacterium_NZ-RLO|18108403
521674,Planctomyces_limnophilus_DSM_3776|5216746
1632864,Planctomyces_sp_SH-PL14|16328643
1636152,Planctomyces_sp_SH-PL62|16361523
980251,Planctomycetaceae_bacterium_FC18|9802513
1841610,Planctopirus_sp_JC280|18416103
666509,Planktomarina_temperata_RCA23|6665093
1705388,Planktothricoides_sp_SR001|17053883
388467,Planktothrix_agardhii_NIVA-CYA_1268|3884676
329553,Planktothrix_agardhii_NIVA-CYA_15|3295533
1255359,Planktothrix_prolifica_NIVA-CYA_540|12553593
1185653,Planococcus_antarcticus_DSM_14505|11856536
1005941,Planococcus_halocryophilus_Or1|10059413
1215089,Planococcus_halocryophilus_strain_DSM_24743|12150894
459472,Planomicrobium_glaciei_strain_UCD-HAM|4594726
